_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,imdb,imdb_worker_input,no_imdb,no_wikipedia,wikipedia,wikipedia_worker_input,birth_name,date_of_birth,date_of_death,first,gender,id,imdb_gold,last,middle,place_of_birth,place_of_death,url_to_imdb_main_name_page,url_to_official_celebrity_website,url_to_verified_twitter_account,url_to_wikipedia_entry,wikipedia_gold
84876363,6/23/07 22:34,FALSE,148772896,,6/23/07 22:23,FALSE,trial_pay,1,2597998,CAN,ON,Barrie,99.238.217.211,http://imdb.com/name/nm0220635/,http://www.imdb.com/name/nm0220635/,FALSE,FALSE,http://en.wikipedia.org/wiki/Debi_Derryberry/,http://en.wikipedia.org/wiki/Debi_Derryberry,,Nov 12 1967 12:00AM,,Debi,F,81894,,Derryberry,,"Indio, California",,,,,,
84875799,6/23/07 22:38,FALSE,148774720,,6/23/07 22:30,FALSE,prodege,1,2781971,USA,TN,Tazewell,24.112.70.98,http://imdb.com/name/nm0000494/,http://www.imdb.com/name/nm0000494/,FALSE,FALSE,http://en.wikipedia.org/wiki/Robert_Sean_Leonard/,http://en.wikipedia.org/wiki/Robert_Sean_Leonard,,Feb 28 1969 12:00AM,,Robert Sean,M,55541,,Leonard,,"Westwood, New Jersey",,,,,,
84873987,6/23/07 22:38,TRUE,148774721,,6/23/07 22:30,FALSE,prodege,1,2781971,USA,TN,Tazewell,24.112.70.98,http://imdb.com/name/nm0001848/,http://www.imdb.com/name/nm0001848/,FALSE,FALSE,http://en.wikipedia.org/wiki/Dianne_Wiest/,http://en.wikipedia.org/wiki/Dianne_Wiest,,Mar 28 1948 12:00AM,,Dianne,F,16815,http://imdb.com/name/nm0001848/,Wiest,,"Kansas City, Missouri",,,,,,http://en.wikipedia.org/wiki/Dianne_Wiest/
84876058,6/23/07 22:38,FALSE,148774722,,6/23/07 22:30,FALSE,prodege,1,2781971,USA,TN,Tazewell,24.112.70.98,http://imdb.com/name/nm0001054/,http://www.imdb.com/name/nm0001054/,FALSE,FALSE,http://en.wikipedia.org/wiki/Joel_Coen/,http://en.wikipedia.org/wiki/Joel_Coen,,Nov 29 1954 12:00AM,,Joel,M,32364,,Coen,,"Minneapolis, Minnesota",,,,,,
84874012,6/23/07 22:38,TRUE,148774723,,6/23/07 22:30,FALSE,prodege,1,2781971,USA,TN,Tazewell,24.112.70.98,http://imdb.com/name/nm0298221/,http://www.imdb.com/name/nm0298221/,FALSE,FALSE,http://en.wikipedia.org/wiki/Drew_Fuller/,http://en.wikipedia.org/wiki/Drew_Fuller,,May 19 1980 12:00AM,,Drew,M,285186,http://imdb.com/name/nm0298221/,Fuller,,"Los Angeles, California",,,,,,http://en.wikipedia.org/wiki/Drew_Fuller/
84875715,6/23/07 22:38,TRUE,148774724,,6/23/07 22:30,FALSE,prodege,1,2781971,USA,TN,Tazewell,24.112.70.98,http://imdb.com/name/nm1036050/,http://www.imdb.com/name/nm1036050/,FALSE,FALSE,http://en.wikipedia.org/wiki/Shaun_Sipos/,http://en.wikipedia.org/wiki/Shaun_Sipos,,Oct 30 1981 12:00AM,,Shaun,M,235304,http://imdb.com/name/nm1036050/,Sipos,,"Victoria, British Columbia, Canada",,,,,,http://en.wikipedia.org/wiki/Shaun_Sipos/
84874024,6/23/07 22:38,TRUE,148774725,,6/23/07 22:30,FALSE,prodege,1,2781971,USA,TN,Tazewell,24.112.70.98,http://imdb.com/name/nm0000006/,http://www.imdb.com/name/nm0000006/,FALSE,FALSE,http://en.wikipedia.org/wiki/Ingrid_Bergman/,http://en.wikipedia.org/wiki/Ingrid_Bergman,,Aug 29 1915 12:00AM,Aug 29 1982 12:00AM,Ingrid,F,142,http://imdb.com/name/nm0000006/,Bergman,,"Stockholm, Sweden",,,,,,http://en.wikipedia.org/wiki/Ingrid_Bergman/
84874147,6/23/07 22:38,FALSE,148774726,,6/23/07 22:30,FALSE,prodege,1,2781971,USA,TN,Tazewell,24.112.70.98,http://imdb.com/name/nm1071252/,http://www.imdb.com/name/nm1071252/,FALSE,FALSE,http://en.wikipedia.org/wiki/Alexander_Gould/,http://en.wikipedia.org/wiki/Alexander_Gould,,May  4 1994 12:00AM,,Alexander,M,271333,,Gould,,"Los Angeles, California",,,,,,
84875905,6/23/07 22:38,FALSE,148774727,,6/23/07 22:30,FALSE,prodege,1,2781971,USA,TN,Tazewell,24.112.70.98,http://imdb.com/name/nm0000670/,http://www.imdb.com/name/nm0000670/,FALSE,FALSE,http://en.wikipedia.org/wiki/Lea_Thompson/,http://en.wikipedia.org/wiki/Lea_Thompson,,May 31 1961 12:00AM,,Lea,F,38395,,Thompson,,"Rochester, Minnesota",,,,,,
84874005,6/23/07 22:38,TRUE,148774728,,6/23/07 22:30,FALSE,prodege,1,2781971,USA,TN,Tazewell,24.112.70.98,http://imdb.com/name/nm0001381/,http://www.imdb.com/name/nm0001381/,FALSE,FALSE,http://en.wikipedia.org/wiki/Lauren_Hutton/,http://en.wikipedia.org/wiki/Lauren_Hutton,,Nov 17 1943 12:00AM,,Lauren,F,72718,http://imdb.com/name/nm0001381/,Hutton,,"Charleston, South Carolina",,,,,,http://en.wikipedia.org/wiki/Lauren_Hutton/
84874007,6/23/07 22:38,TRUE,148774729,,6/23/07 22:30,FALSE,prodege,1,2781971,USA,TN,Tazewell,24.112.70.98,http://imdb.com/name/nm0176869/,http://www.imdb.com/name/nm0176869/,FALSE,FALSE,http://en.wikipedia.org/wiki/Steve_Coogan/,http://en.wikipedia.org/wiki/Steve_Coogan,,Oct 14 1965 12:00AM,,Steve,M,75720,http://imdb.com/name/nm0176869/,Coogan,,"Middleton, Manchester, England",,,,,,http://en.wikipedia.org/wiki/Steve_Coogan/
84874019,6/23/07 22:39,TRUE,148775685,,6/23/07 22:28,FALSE,trial_pay,1,3133373,ROU,16,Targoviste,188.173.38.72,http://imdb.com/name/nm0107748/,http://www.imdb.com/name/nm0107748/,FALSE,FALSE,http://en.wikipedia.org/wiki/Spencer_Breslin/,http://en.wikipedia.org/wiki/Spencer_Breslin,,May 18 1992 12:00AM,,Spencer,M,174541,http://imdb.com/name/nm0107748/,Breslin,,"New York City, New York",,,,,,http://en.wikipedia.org/wiki/Spencer_Breslin/
84875426,6/23/07 22:39,FALSE,148775686,,6/23/07 22:28,FALSE,trial_pay,1,3133373,ROU,16,Targoviste,188.173.38.72,http://imdb.com/name/nm0919363/,http://www.imdb.com/name/nm0919363/,FALSE,FALSE,http://en.wikipedia.org/wiki/Chris_Weitz/,http://en.wikipedia.org/wiki/Chris_Weitz,,,,Chris,M,206579,,Weitz,,"New York, New York",,,,,,
84876036,6/23/07 22:39,TRUE,148775687,,6/23/07 22:28,FALSE,trial_pay,1,3133373,ROU,16,Targoviste,188.173.38.72,http://imdb.com/name/nm0005035/,http://www.imdb.com/name/nm0005035/,FALSE,FALSE,http://en.wikipedia.org/wiki/Rachel_Hunter/,http://en.wikipedia.org/wiki/Rachel_Hunter,,Sep  9 1969 12:00AM,,Rachel,F,68589,http://imdb.com/name/nm0005035/,Hunter,,"Auckland, New Zealand",,,,,,http://en.wikipedia.org/wiki/Rachel_Hunter/
84873967,6/23/07 22:39,TRUE,148775688,,6/23/07 22:28,FALSE,trial_pay,1,3133373,ROU,16,Targoviste,188.173.38.72,http://imdb.com/name/nm0230655/,http://www.imdb.com/name/nm0230655/,FALSE,FALSE,http://en.wikipedia.org/wiki/Jason_Dohring/,http://en.wikipedia.org/wiki/Jason_Dohring,,Mar 30 1982 12:00AM,,Jason,M,173222,http://imdb.com/name/nm0230655/,Dohring,,"Toledo, Ohio",,,,,,http://en.wikipedia.org/wiki/Jason_Dohring/
84873978,6/23/07 22:39,TRUE,148775689,,6/23/07 22:28,FALSE,trial_pay,1,3133373,ROU,16,Targoviste,188.173.38.72,http://imdb.com/name/nm0309307/,http://www.imdb.com/name/nm0309307/,FALSE,FALSE,http://en.wikipedia.org/wiki/Kyle_Gass/,http://en.wikipedia.org/wiki/Kyle_Gass,,Jul 14 1960 12:00AM,,Kyle,M,230307,http://imdb.com/name/nm0309307/,Gass,,"Walnut Creek, California",,,,,,http://en.wikipedia.org/wiki/Kyle_Gass/
84874023,6/23/07 22:39,TRUE,148775690,,6/23/07 22:28,FALSE,trial_pay,1,3133373,ROU,16,Targoviste,188.173.38.72,http://imdb.com/name/nm0005241/,http://www.imdb.com/name/nm0005241/,FALSE,FALSE,http://en.wikipedia.org/wiki/Ralf_Moeller/,http://en.wikipedia.org/wiki/Ralf_Moeller,,Jan 12 1959 12:00AM,,Ralf,M,80255,http://imdb.com/name/nm0005241/,Moeller,,"Recklinghausen, Northrhine-Westphalia, Germany",,,,,,http://en.wikipedia.org/wiki/Ralf_Moeller/
84874489,6/23/07 22:39,FALSE,148775691,,6/23/07 22:28,FALSE,trial_pay,1,3133373,ROU,16,Targoviste,188.173.38.72,http://imdb.com/name/nm0405165/,http://www.imdb.com/name/nm0405165/,FALSE,FALSE,http://en.wikipedia.org/wiki/Earle_Hyman/,http://en.wikipedia.org/wiki/Earle_Hyman,,Oct 11 1926 12:00AM,,Earle,M,70774,http://imdb.com/name/nm0405165/,Hyman,,"Rocky Mount, North Carolina",,,,,,http://en.wikipedia.org/wiki/Earle_Hyman/
84873995,6/23/07 22:39,TRUE,148775692,,6/23/07 22:28,FALSE,trial_pay,1,3133373,ROU,16,Targoviste,188.173.38.72,http://imdb.com/name/nm0000473/,http://www.imdb.com/name/nm0000473/,FALSE,FALSE,http://en.wikipedia.org/wiki/Diane_Keaton/,http://en.wikipedia.org/wiki/Diane_Keaton,,Jan  5 1946 12:00AM,,Diane,F,895,http://imdb.com/name/nm0000473/,Keaton,,"Los Angeles, California",,,,,,http://en.wikipedia.org/wiki/Diane_Keaton/
84876450,6/23/07 22:39,FALSE,148775693,,6/23/07 22:28,FALSE,trial_pay,1,3133373,ROU,16,Targoviste,188.173.38.72,http://imdb.com/name/nm1374980/,http://www.imdb.com/name/nm1374980/,FALSE,FALSE,http://en.wikipedia.org/wiki/Zac_Efron/,http://en.wikipedia.org/wiki/Zac_Efron,,Oct 18 1987 12:00AM,,Zac,M,286896,,Efron,,"San Luis Obispo, California",,,,,,
84874271,6/23/07 22:39,FALSE,148775694,,6/23/07 22:28,FALSE,trial_pay,1,3133373,ROU,16,Targoviste,188.173.38.72,http://imdb.com/name/nm0853301/,http://www.imdb.com/name/nm0853301/,FALSE,FALSE,http://en.wikipedia.org/wiki/Veronica_Taylor/,http://en.wikipedia.org/wiki/Veronica_Taylor,,Apr  9 1978 12:00AM,,Veronica,F,170583,,Taylor,,"New York, New York",,,,,,
84874470,6/23/07 22:41,FALSE,148776502,,6/23/07 22:34,FALSE,trial_pay,1,2597998,CAN,ON,Barrie,99.238.217.211,http://imdb.com/name/nm0005246/,http://www.imdb.com/name/nm0005246/,FALSE,FALSE,http://en.wikipedia.org/wiki/Esai_Morales/,http://en.wikipedia.org/wiki/Esai_Morales,,Oct  1 1962 12:00AM,,Esai,M,70959,http://imdb.com/name/nm0005246/,Morales,,"Brooklyn, New York",,,,,,http://en.wikipedia.org/wiki/Esai_Morales/
84876265,6/23/07 22:41,TRUE,148776503,,6/23/07 22:34,FALSE,trial_pay,1,2597998,CAN,ON,Barrie,99.238.217.211,http://imdb.com/name/nm0680603/,http://www.imdb.com/name/nm0680603/,FALSE,FALSE,http://en.wikipedia.org/wiki/Mackenzie_Phillips/,http://en.wikipedia.org/wiki/Mackenzie_Phillips,,Nov 10 1959 12:00AM,,Mackenzie,F,41397,http://imdb.com/name/nm0680603/,Phillips,,"Alexandria, Virginia",,,,,,http://en.wikipedia.org/wiki/Mackenzie_Phillips/
84873965,6/23/07 22:41,TRUE,148776504,,6/23/07 22:34,FALSE,trial_pay,1,2597998,CAN,ON,Barrie,99.238.217.211,http://imdb.com/name/nm0001642/,http://www.imdb.com/name/nm0001642/,FALSE,FALSE,http://en.wikipedia.org/wiki/Randy_Quaid/,http://en.wikipedia.org/wiki/Randy_Quaid,,Oct  1 1950 12:00AM,,Randy,M,1399,http://imdb.com/name/nm0001642/,Quaid,,"Houston, Texas",,,,,,http://en.wikipedia.org/wiki/Randy_Quaid/
84875176,6/23/07 22:41,TRUE,148776505,,6/23/07 22:34,FALSE,trial_pay,1,2597998,CAN,ON,Barrie,99.238.217.211,http://imdb.com/name/nm0031976/,http://www.imdb.com/name/nm0031976/,FALSE,FALSE,http://en.wikipedia.org/wiki/Judd_Apatow/,http://en.wikipedia.org/wiki/Judd_Apatow,,Dec  6 1967 12:00AM,,Judd,M,86481,http://imdb.com/name/nm0031976/,Apatow,,"Syosset, New York",,,,,,http://en.wikipedia.org/wiki/Judd_Apatow/
84875927,6/23/07 22:41,FALSE,148776507,,6/23/07 22:34,FALSE,trial_pay,1,2597998,CAN,ON,Barrie,99.238.217.211,http://imdb.com/name/nm0000229/,http://www.imdb.com/name/nm0000229/,FALSE,FALSE,http://en.wikipedia.org/wiki/Steven_Spielberg/,http://en.wikipedia.org/wiki/Steven_Spielberg,,Dec 18 1946 12:00AM,,Steven,M,1672,,Spielberg,,"Cincinnati, Ohio",,,,,,
84874016,6/23/07 22:41,TRUE,148776508,,6/23/07 22:34,FALSE,trial_pay,1,2597998,CAN,ON,Barrie,99.238.217.211,http://imdb.com/name/nm0828980/,http://www.imdb.com/name/nm0828980/,FALSE,FALSE,http://en.wikipedia.org/wiki/Juliet_Stevenson/,http://en.wikipedia.org/wiki/Juliet_Stevenson,,Oct 30 1956 12:00AM,,Juliet,F,1705,http://imdb.com/name/nm0828980/,Stevenson,,"Essex, England",,,,,,http://en.wikipedia.org/wiki/Juliet_Stevenson/
84873972,6/23/07 22:41,TRUE,148776509,,6/23/07 22:34,FALSE,trial_pay,1,2597998,CAN,ON,Barrie,99.238.217.211,http://imdb.com/name/nm0424035/,http://www.imdb.com/name/nm0424035/,FALSE,FALSE,http://en.wikipedia.org/wiki/Paul_Johansson/,http://en.wikipedia.org/wiki/Paul_Johansson,,Jan 26 1964 12:00AM,,Paul,M,154734,http://imdb.com/name/nm0424035/,Johansson,,"Spokane, Washington",,,,,,http://en.wikipedia.org/wiki/Paul_Johansson/
84873995,6/23/07 22:41,TRUE,148776510,,6/23/07 22:34,FALSE,trial_pay,1,2597998,CAN,ON,Barrie,99.238.217.211,http://imdb.com/name/nm0000473/,http://www.imdb.com/name/nm0000473/,FALSE,FALSE,http://en.wikipedia.org/wiki/Diane_Keaton/,http://en.wikipedia.org/wiki/Diane_Keaton,,Jan  5 1946 12:00AM,,Diane,F,895,http://imdb.com/name/nm0000473/,Keaton,,"Los Angeles, California",,,,,,http://en.wikipedia.org/wiki/Diane_Keaton/
84875028,6/23/07 22:41,FALSE,148776511,,6/23/07 22:34,FALSE,trial_pay,1,2597998,CAN,ON,Barrie,99.238.217.211,http://imdb.com/name/nm0364224/,http://www.imdb.com/name/nm0364224/,FALSE,FALSE,"http://en.wikipedia.org/wiki/Pat_Harrington,_Jr./","http://en.wikipedia.org/wiki/Pat_Harrington,_Jr.",,Aug 13 1929 12:00AM,,Pat,M,160120,,Harrington,,"New York, New York",,,,,,
84876088,6/23/07 22:41,FALSE,148776512,,6/23/07 22:34,FALSE,trial_pay,1,2597998,CAN,ON,Barrie,99.238.217.211,http://imdb.com/name/nm0308161/,http://www.imdb.com/name/nm0308161/,FALSE,FALSE,http://en.wikipedia.org/wiki/Leif_Garrett/,http://en.wikipedia.org/wiki/Leif_Garrett,,Nov  8 1961 12:00AM,,Leif,M,153174,,Garrett,,"Hollywood, California",,,,,,
84876036,6/23/07 22:41,TRUE,148776770,FALSE,6/23/07 22:29,FALSE,cotter,1,3119040,PRI,0,San Juan,70.45.164.116,,http://www.imdb.com/find?s=all&q=Rachel%20Hunter,TRUE,FALSE,http://en.wikipedia.org/wiki/Rachel_Hunter/,http://en.wikipedia.org/wiki/Rachel_Hunter,,Sep  9 1969 12:00AM,,Rachel,F,68589,http://imdb.com/name/nm0005035/,Hunter,,"Auckland, New Zealand",,,,,,http://en.wikipedia.org/wiki/Rachel_Hunter/
84874759,6/23/07 22:41,FALSE,148776771,,6/23/07 22:29,FALSE,cotter,1,3119040,PRI,0,San Juan,70.45.164.116,,http://www.imdb.com/find?s=all&q=Salma%20Hayek,TRUE,FALSE,http://en.wikipedia.org/wiki/Salma_Hayek/,http://en.wikipedia.org/wiki/Salma_Hayek,,Sep  2 1966 12:00AM,,Salma,F,71233,,Hayek,,"Coatzacoalcos, Veracruz, Mexico",,,,,,
84874012,6/23/07 22:41,TRUE,148776772,FALSE,6/23/07 22:29,FALSE,cotter,1,3119040,PRI,0,San Juan,70.45.164.116,,http://www.imdb.com/find?s=all&q=Drew%20Fuller,TRUE,FALSE,http://en.wikipedia.org/wiki/Drew_Fuller/,http://en.wikipedia.org/wiki/Drew_Fuller,,May 19 1980 12:00AM,,Drew,M,285186,http://imdb.com/name/nm0298221/,Fuller,,"Los Angeles, California",,,,,,http://en.wikipedia.org/wiki/Drew_Fuller/
84875176,6/23/07 22:41,TRUE,148776773,FALSE,6/23/07 22:29,FALSE,cotter,1,3119040,PRI,0,San Juan,70.45.164.116,,http://www.imdb.com/find?s=all&q=Judd%20Apatow,TRUE,FALSE,http://en.wikipedia.org/wiki/Judd_Apatow/,http://en.wikipedia.org/wiki/Judd_Apatow,,Dec  6 1967 12:00AM,,Judd,M,86481,http://imdb.com/name/nm0031976/,Apatow,,"Syosset, New York",,,,,,http://en.wikipedia.org/wiki/Judd_Apatow/
84874003,6/23/07 22:41,TRUE,148776774,,6/23/07 22:29,FALSE,cotter,1,3119040,PRI,0,San Juan,70.45.164.116,http://imdb.com/name/nm0519654/,http://www.imdb.com/name/nm0519654/,FALSE,FALSE,http://en.wikipedia.org/wiki/Mike_Lookinland/,http://en.wikipedia.org/wiki/Mike_Lookinland,,Dec 19 1960 12:00AM,,Mike,M,151286,http://imdb.com/name/nm0519654/,Lookinland,,"Mount Pleasant, Utah",,,,,,http://en.wikipedia.org/wiki/Mike_Lookinland/
84874411,6/23/07 22:41,FALSE,148776775,,6/23/07 22:29,FALSE,cotter,1,3119040,PRI,0,San Juan,70.45.164.116,http://imdb.com/name/nm0059215/,http://www.imdb.com/name/nm0059215/,FALSE,FALSE,http://en.wikipedia.org/wiki/Mischa_Barton/,http://en.wikipedia.org/wiki/Mischa_Barton,,Jan 24 1986 12:00AM,,Mischa,F,159318,,Barton,,"London, England",,,,,,
84874895,6/23/07 22:41,TRUE,148776776,,6/23/07 22:29,FALSE,cotter,1,3119040,PRI,0,San Juan,70.45.164.116,http://imdb.com/name/nm0001797/,http://www.imdb.com/name/nm0001797/,FALSE,FALSE,http://en.wikipedia.org/wiki/Rachel_Ticotin/,http://en.wikipedia.org/wiki/Rachel_Ticotin,,Nov  1 1958 12:00AM,,Rachel,F,52610,http://imdb.com/name/nm0001797/,Ticotin,,"Bronx, New York",,,,,,http://en.wikipedia.org/wiki/Rachel_Ticotin/
84876020,6/23/07 22:41,FALSE,148776777,,6/23/07 22:29,FALSE,cotter,1,3119040,PRI,0,San Juan,70.45.164.116,,http://www.imdb.com/find?s=all&q=Kevin%20Dillon,TRUE,FALSE,http://en.wikipedia.org/wiki/Kevin_Dillon/,http://en.wikipedia.org/wiki/Kevin_Dillon,,Aug 19 1965 12:00AM,,Kevin,M,442,,Dillon,,"Mamaroneck, New York",,,,,,
84875127,6/23/07 22:41,FALSE,148776778,,6/23/07 22:29,FALSE,cotter,1,3119040,PRI,0,San Juan,70.45.164.116,http://imdb.com/name/nm0603336/,http://www.imdb.com/name/nm0603336/,FALSE,FALSE,http://en.wikipedia.org/wiki/Kenneth_More/,http://en.wikipedia.org/wiki/Kenneth_More,,Sep 20 1914 12:00AM,Jul 21 1982 12:00AM,Kenneth,M,84663,,More,,"Gerrards Cross, Buckinghamshire, England",,,,,,
84873985,6/23/07 22:41,TRUE,148776779,,6/23/07 22:29,FALSE,cotter,1,3119040,PRI,0,San Juan,70.45.164.116,http://imdb.com/name/nm0726939/,http://www.imdb.com/name/nm0726939/,FALSE,FALSE,http://en.wikipedia.org/wiki/Robin_Riker/,http://en.wikipedia.org/wiki/Robin_Riker,,Oct  2 1952 12:00AM,,Robin,F,55853,http://imdb.com/name/nm0726939/,Riker,,"New York, New York",,,,,,http://en.wikipedia.org/wiki/Robin_Riker/
84873997,6/23/07 22:42,TRUE,148776873,,6/23/07 22:36,FALSE,prodege,1,3094291,USA,CA,Burbank,204.128.192.4,http://imdb.com/name/nm0001110/,http://www.imdb.com/name/nm0001110/,FALSE,FALSE,http://en.wikipedia.org/wiki/Embeth_Davidtz/,http://en.wikipedia.org/wiki/Embeth_Davidtz,,Aug 11 1965 12:00AM,,Embeth,F,19479,http://imdb.com/name/nm0001110/,Davidtz,,"Lafayette, Indiana",,,,,,http://en.wikipedia.org/wiki/Embeth_Davidtz/
84874790,6/23/07 22:42,FALSE,148776874,,6/23/07 22:36,FALSE,prodege,1,3094291,USA,CA,Burbank,204.128.192.4,http://imdb.com/name/nm0008787/,http://www.imdb.com/name/nm0008787/,FALSE,FALSE,http://en.wikipedia.org/wiki/Simon_Abkarian/,http://en.wikipedia.org/wiki/Simon_Abkarian,,Mar  5 1962 12:00AM,,Simon,M,166768,,Abkarian,,"Gonesse, France",,,,,,
84875539,6/23/07 22:42,FALSE,148776875,,6/23/07 22:36,FALSE,prodege,1,3094291,USA,CA,Burbank,204.128.192.4,http://imdb.com/name/nm0000152/,http://www.imdb.com/name/nm0000152/,FALSE,FALSE,http://en.wikipedia.org/wiki/Richard_Gere/,http://en.wikipedia.org/wiki/Richard_Gere,,Aug 31 1949 12:00AM,,Richard,M,623,,Gere,,"Philadelphia, Pennsylvania",,,,,,
84874849,6/23/07 22:42,FALSE,148776876,,6/23/07 22:36,FALSE,prodege,1,3094291,USA,CA,Burbank,204.128.192.4,http://imdb.com/name/nm0016085/,http://www.imdb.com/name/nm0016085/,FALSE,FALSE,http://en.wikipedia.org/wiki/Joe_Alaskey/,http://en.wikipedia.org/wiki/Joe_Alaskey,,May 26 1949 12:00AM,,Joe,M,78561,,Alaskey,,,,,,,,
84873981,6/23/07 22:42,TRUE,148776877,,6/23/07 22:36,FALSE,prodege,1,3094291,USA,CA,Burbank,204.128.192.4,http://imdb.com/name/nm0005239/,http://www.imdb.com/name/nm0005239/,FALSE,FALSE,http://en.wikipedia.org/wiki/Kel_mitchell/,http://en.wikipedia.org/wiki/Kel_mitchell,,Aug 25 1978 12:00AM,,Kel,M,73228,http://imdb.com/name/nm0005239/,Mitchell,,"Chicago, Illinois",,,,,,http://en.wikipedia.org/wiki/Kel_Mitchell/
84874004,6/23/07 22:42,TRUE,148776878,,6/23/07 22:36,FALSE,prodege,1,3094291,USA,CA,Burbank,204.128.192.4,http://imdb.com/name/nm0235638/,http://www.imdb.com/name/nm0235638/,FALSE,FALSE,http://en.wikipedia.org/wiki/Tony_Dow/,http://en.wikipedia.org/wiki/Tony_Dow,,Apr 13 1945 12:00AM,,Tony,M,157532,http://imdb.com/name/nm0235638/,Dow,,"Hollywood, California",,,,,,http://en.wikipedia.org/wiki/Tony_Dow/
84873994,6/23/07 22:42,TRUE,148776879,,6/23/07 22:36,FALSE,prodege,1,3094291,USA,CA,Burbank,204.128.192.4,http://imdb.com/name/nm0000603/,http://www.imdb.com/name/nm0000603/,FALSE,FALSE,http://en.wikipedia.org/wiki/Vanessa_redgrave/,http://en.wikipedia.org/wiki/Vanessa_redgrave,,Jan 30 1937 12:00AM,,Vanessa,F,64282,http://imdb.com/name/nm0000603/,Redgrave,,"London, England",,,,,,http://en.wikipedia.org/wiki/Vanessa_Redgrave/
84873962,6/23/07 22:42,TRUE,148776880,,6/23/07 22:36,FALSE,prodege,1,3094291,USA,CA,Burbank,204.128.192.4,http://imdb.com/name/nm0701457/,http://www.imdb.com/name/nm0701457/,FALSE,FALSE,http://en.wikipedia.org/wiki/Shawn_Pyfrom/,http://en.wikipedia.org/wiki/Shawn_Pyfrom,,Aug 16 1986 12:00AM,,Shawn,M,166995,http://imdb.com/name/nm0701457/,Pyfrom,,"Tampa, Florida",,,,,,http://en.wikipedia.org/wiki/Shawn_Pyfrom/
84876352,6/23/07 22:42,FALSE,148776881,,6/23/07 22:36,FALSE,prodege,1,3094291,USA,CA,Burbank,204.128.192.4,http://imdb.com/name/nm0910376/,http://www.imdb.com/name/nm0910376/,FALSE,FALSE,http://en.wikipedia.org/wiki/Susan_Walters/,http://en.wikipedia.org/wiki/Susan_Walters,,Sep 28 1963 12:00AM,,Susan,F,1875,,Walters,,"Atlanta, Georgia",,,,,,
84873996,6/23/07 22:42,TRUE,148776882,,6/23/07 22:36,FALSE,prodege,1,3094291,USA,CA,Burbank,204.128.192.4,http://imdb.com/name/nm0172472/,http://www.imdb.com/name/nm0172472/,FALSE,FALSE,http://en.wikipedia.org/wiki/Lauren_Collins/,http://en.wikipedia.org/wiki/Lauren_Collins,,Aug 29 1986 12:00AM,,Lauren,F,173761,http://imdb.com/name/nm0172472/,Collins,,"Thornhill, Toronto, Ontario",,,,,,http://en.wikipedia.org/wiki/Lauren_Collins/
